,Tour_ID,country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,first_trip_tz,cost_category,total_people,total_nights,package_count
5726,tour_idy58ro0o6,BELGIUM,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,9,6,Yes,High Cost,2.0,15,6
5727,tour_idq90liojt,ITALY,25-44,Alone,1.0,0.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,No,No,No,Yes,20,20,Yes,High Cost,1.0,40,3
5728,tour_idqz0i9156,ISRAEL,25-44,Alone,0.0,1.0,Leisure and Holidays,Wildlife Tourism,Others,Independent,No,No,No,No,No,No,No,15,5,Yes,Normal Cost,1.0,20,0
5729,tour_idqaw11pi8,PAKISTAN,45-64,Alone,1.0,0.0,Business,Wildlife Tourism,Others,Independent,No,No,No,No,No,No,No,2,0,No,Low Cost,1.0,2,0
5730,tour_idwdwnec5u,UNITED STATES OF AMERICA,45-64,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4,0,Yes,Higher Cost,2.0,4,7
5731,tour_idp6yz5wc1,AUSTRALIA,25-44,Alone,1.0,0.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,No,Yes,Yes,No,9,5,Yes,High Cost,1.0,14,4
5732,tour_idcet6645z,GERMANY,45-64,With Other Friends/Relatives,0.0,2.0,Meetings and Conference,Conference Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,13,0,No,Normal Cost,2.0,13,0
5733,tour_id8fdskhin,UNITED KINGDOM,25-44,With Other Friends/Relatives,0.0,3.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,8,0,Yes,High Cost,3.0,8,4
5734,tour_ideo7mcbp7,CANADA,45-64,Alone,1.0,0.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,No,17,0,Yes,Higher Cost,1.0,17,4
5735,tour_idfpflb4tb,AUSTRALIA,25-44,Alone,1.0,0.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,5,0,Yes,Normal Cost,1.0,5,5
5736,tour_id1ahzajvv,SOUTH AFRICA,25-44,Alone,0.0,1.0,Meetings and Conference,Mountain Climbing,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,6,0,Yes,High Cost,1.0,6,0
5737,tour_idei4nc431,CHINA,25-44,With Spouse,1.0,1.0,Meetings and Conference,Mountain Climbing,Trade fair,Package Tour,Yes,Yes,Yes,Yes,No,No,No,6,0,Yes,Normal Cost,2.0,6,4
5738,tour_id46vnbidf,UNITED STATES OF AMERICA,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,7,0,Yes,Higher Cost,2.0,7,6
5739,tour_ideovh8ev5,ITALY,45-64,With Spouse and Children,3.0,3.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,No,4,10,Yes,Highest Cost,6.0,14,5
5740,tour_id6152qb1s,FRANCE,25-44,,0.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,Yes,Yes,No,12,0,Yes,Higher Cost,1.0,12,5
5741,tour_id19h39coe,UNITED KINGDOM,25-44,With Spouse and Children,2.0,2.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,20,2,No,Normal Cost,4.0,22,0
5742,tour_idv1bix5x9,FRANCE,65+,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,0,Yes,High Cost,2.0,7,7
5743,tour_idcqqn1l3b,SWEDEN,25-44,Alone,0.0,1.0,Business,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,No,Normal Cost,1.0,5,0
5744,tour_idqupj0p8p,UNITED KINGDOM,18-24,,1.0,0.0,Volunteering,Wildlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,13,0,Yes,Lower Cost,1.0,13,0
5745,tour_idyfr40ci6,AUSTRALIA,45-64,With Spouse,1.0,1.0,Visiting Friends and Relatives,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,10,0,Yes,Higher Cost,2.0,10,6
5746,tour_idygo7epwo,UNITED KINGDOM,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,6,9,No,Normal Cost,2.0,15,6
5747,tour_id41b8rgf4,UNITED KINGDOM,18-24,With Children,2.0,0.0,Visiting Friends and Relatives,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,14,0,No,Normal Cost,2.0,14,0
5748,tour_idczfh6ls7,UNITED KINGDOM,25-44,With Other Friends/Relatives,1.0,4.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,10,0,Yes,Higher Cost,5.0,10,6
5749,tour_idd5p7wrlb,UNITED STATES OF AMERICA,45-64,With Other Friends/Relatives,1.0,0.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,9,0,Yes,Normal Cost,1.0,9,6
5750,tour_ido1721d89,FRANCE,18-24,With Other Friends/Relatives,2.0,2.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12,0,Yes,Higher Cost,4.0,12,7
5751,tour_idal98wqbq,ZIMBABWE,45-64,,1.0,0.0,Visiting Friends and Relatives,Beach Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,2,0,No,Lower Cost,1.0,2,0
5752,tour_idad3dli94,CANADA,18-24,Alone,0.0,0.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,No,Yes,Yes,Yes,Yes,12,2,Yes,Higher Cost,0.0,14,5
5753,tour_idl47klav8,UNITED STATES OF AMERICA,65+,With Children,0.0,2.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,No,Yes,Yes,Yes,Yes,14,0,Yes,Higher Cost,2.0,14,6
5754,tour_idoef6gpb0,KENYA,25-44,,0.0,1.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Normal Cost,1.0,3,0
5755,tour_id1lruqjq8,ITALY,25-44,With Other Friends/Relatives,1.0,2.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,Yes,0,7,Yes,Higher Cost,3.0,7,5
5756,tour_idwa8ai0i6,SPAIN,18-24,Alone,0.0,1.0,Volunteering,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,30,0,Yes,Normal Cost,1.0,30,0
5757,tour_idefoo4lby,UNITED STATES OF AMERICA,18-24,Alone,1.0,0.0,Scientific and Academic,Cultural Tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,Yes,No,No,10,0,Yes,Normal Cost,1.0,10,4
5758,tour_idkvu2o7mo,AUSTRALIA,45-64,Alone,0.0,1.0,Business,Hunting Tourism,Others,Independent,No,No,No,No,No,No,No,8,1,No,Normal Cost,1.0,9,0
5759,tour_idtzau2j2s,ITALY,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,21,Yes,Higher Cost,2.0,21,4
5760,tour_idqq2wpsxo,UGANDA,18-24,Alone,1.0,0.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Yes,Low Cost,1.0,4,0
5761,tour_idmnyg2vfq,SPAIN,25-44,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,6,Yes,Normal Cost,2.0,9,0
5762,tour_idvikkqebf,AUSTRALIA,65+,With Spouse,1.0,1.0,Leisure and Holidays,Hunting Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,7,5,Yes,Higher Cost,2.0,12,4
5763,tour_id284sjo88,UNITED STATES OF AMERICA,65+,Alone,0.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,0,Yes,High Cost,1.0,7,7
5764,tour_idu92qexq9,DENMARK,25-44,,1.0,0.0,Leisure and Holidays,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,6,0,Yes,Low Cost,1.0,6,0
5765,tour_iduj4y8mx0,BELGIUM,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,93,0,Yes,Higher Cost,2.0,93,6
5766,tour_idkswg9qru,ZIMBABWE,25-44,Alone,1.0,0.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,17,0,No,Lower Cost,1.0,17,0
5767,tour_idui7ho7nd,JAPAN,65+,Alone,1.0,0.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,0,7,Yes,High Cost,1.0,7,5
5768,tour_idnzkwmz3y,SPAIN,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,3,0,Yes,Normal Cost,2.0,3,6
5769,tour_idfdkrzikz,AUSTRALIA,25-44,Alone,1.0,0.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,6,4,Yes,Normal Cost,1.0,10,6
5770,tour_id0hgihsws,CANADA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,7,5,Yes,Higher Cost,2.0,12,5
5771,tour_idplagjkj3,INDIA,25-44,Alone,0.0,1.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,19,0,Yes,Low Cost,1.0,19,0
5772,tour_idha2c6op9,NETHERLANDS,45-64,With Spouse and Children,1.0,2.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,No,Yes,Yes,Yes,No,9,7,Yes,Higher Cost,3.0,16,5
5773,tour_id23lggkz9,UNITED STATES OF AMERICA,25-44,,1.0,0.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Package Tour,Yes,No,No,No,No,No,No,15,0,Yes,High Cost,1.0,15,1
5774,tour_idzsc7vzz5,ITALY,25-44,,0.0,1.0,Leisure and Holidays,Wildlife Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,6,0,Yes,Normal Cost,1.0,6,0
5775,tour_idc7coxehf,GERMANY,25-44,Alone,1.0,0.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,4,Yes,Low Cost,1.0,5,7
5776,tour_idtnfsdvuc,INDIA,25-44,With Spouse,1.0,1.0,Meetings and Conference,Mountain Climbing,"Friends, relatives",Package Tour,Yes,No,No,Yes,No,No,No,20,0,No,High Cost,2.0,20,2
5777,tour_idgq2e5jty,ZIMBABWE,25-44,Alone,0.0,1.0,Business,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Yes,Low Cost,1.0,3,0
5778,tour_id2cs4wqgw,FRANCE,45-64,Alone,0.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,No,14,0,Yes,High Cost,1.0,14,5
5779,tour_id4guqv05v,GERMANY,45-64,With Children,2.0,2.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,Yes,No,8,6,Yes,Higher Cost,4.0,14,4
5780,tour_idfahztz8t,FRANCE,45-64,Alone,0.0,1.0,Volunteering,Hunting Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,0,60,No,Normal Cost,1.0,60,0
5781,tour_idorcz8vcf,BOTSWANA,45-64,Alone,0.0,1.0,Business,Wildlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,13,0,Yes,Lower Cost,1.0,13,0
5782,tour_id973eir7p,GERMANY,18-24,With Spouse,1.0,0.0,Leisure and Holidays,Beach Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,0,7,Yes,Lower Cost,1.0,7,0
5783,tour_idh4767ufa,CANADA,<18,Alone,1.0,0.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,60,0,No,Normal Cost,1.0,60,0
5784,tour_idovjzp17p,SWIZERLAND,45-64,Alone,0.0,1.0,Meetings and Conference,Hunting Tourism,Others,Independent,No,No,No,No,No,No,No,3,0,No,Lower Cost,1.0,3,0
5785,tour_idd39wk2av,ZAMBIA,25-44,Alone,0.0,1.0,Business,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Normal Cost,1.0,3,0
5786,tour_idpn4acglf,UNITED STATES OF AMERICA,65+,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Newspaper, magazines, brochures",Package Tour,No,No,No,No,No,No,No,4,0,Yes,Higher Cost,2.0,4,0
5787,tour_id2hp9lcrf,ZAMBIA,25-44,Alone,0.0,1.0,Business,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,10,0,No,Low Cost,1.0,10,0
5788,tour_idg4otsgch,ITALY,25-44,With Other Friends/Relatives,2.0,2.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,Yes,0,7,Yes,Higher Cost,4.0,7,4
5789,tour_id2ckomxcr,GERMANY,45-64,Alone,0.0,1.0,Meetings and Conference,Mountain Climbing,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,1,1,No,Lower Cost,1.0,2,0
5790,tour_idtuhwth7w,UNITED STATES OF AMERICA,65+,With Other Friends/Relatives,0.0,0.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,0,Yes,Higher Cost,0.0,6,7
5791,tour_idq8kxkf80,UNITED KINGDOM,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,14,0,Yes,High Cost,2.0,14,7
5792,tour_id95aialgk,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,0,7,Yes,High Cost,2.0,7,6
5793,tour_idvdsbwgxg,SWIZERLAND,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,26,0,Yes,Normal Cost,2.0,26,0
5794,tour_idf2kbloox,UNITED KINGDOM,18-24,Alone,1.0,0.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Independent,Yes,Yes,Yes,Yes,Yes,Yes,No,6,6,Yes,Normal Cost,1.0,12,6
5795,tour_id88px5lvl,UNITED KINGDOM,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,19,0,No,Low Cost,2.0,19,0
5796,tour_idbiezvpww,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Yes,High Cost,2.0,7,4
5797,tour_id1yqtruy5,UNITED STATES OF AMERICA,45-64,Alone,0.0,1.0,Meetings and Conference,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,3,3,No,High Cost,1.0,6,6
5798,tour_idxkveod6w,UNITED STATES OF AMERICA,45-64,Alone,1.0,0.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,6,0,Yes,Higher Cost,1.0,6,5
5799,tour_idd47hgk3o,ZIMBABWE,45-64,With Other Friends/Relatives,0.0,2.0,Business,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Lower Cost,2.0,3,0
5800,tour_id8921vj50,GERMANY,45-64,Alone,0.0,1.0,Visiting Friends and Relatives,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,10,0,No,Normal Cost,1.0,10,0
5801,tour_idcavw0k8b,UNITED KINGDOM,25-44,Alone,0.0,1.0,Meetings and Conference,Hunting Tourism,Others,Independent,No,No,No,No,No,No,No,180,1,Yes,Higher Cost,1.0,181,0
5802,tour_idlw83wjk9,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,9,0,Yes,Higher Cost,2.0,9,7
5803,tour_ide4arnhj4,BURUNDI,18-24,Alone,0.0,1.0,Visiting Friends and Relatives,Hunting Tourism,Trade fair,Independent,No,No,No,No,No,No,No,3,0,Yes,Lower Cost,1.0,3,0
5804,tour_idskyahbwy,UNITED STATES OF AMERICA,65+,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,11,0,No,Higher Cost,2.0,11,7
5805,tour_id5oj7wjq9,ITALY,45-64,With Spouse and Children,2.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,0,7,Yes,High Cost,3.0,7,6
5806,tour_id1g3c415n,ZAMBIA,25-44,With Spouse,1.0,1.0,Business,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,2,No,Normal Cost,2.0,6,0
5807,tour_idnafrj9c9,CANADA,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Radio, TV, Web",Package Tour,No,Yes,Yes,No,Yes,Yes,No,6,7,Yes,Higher Cost,2.0,13,4
5808,tour_idazgfslvq,UNITED KINGDOM,18-24,Alone,1.0,0.0,Volunteering,Cultural Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,14,0,Yes,Normal Cost,1.0,14,0
5809,tour_idtj53uof8,FRANCE,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,14,No,High Cost,2.0,14,4
5810,tour_idf9bmy0lk,FRANCE,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,No,Yes,Yes,Yes,No,10,5,Yes,Higher Cost,2.0,15,5
5811,tour_idx3ycbvlw,IRELAND,<18,With Other Friends/Relatives,24.0,58.0,Leisure and Holidays,Conference Tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,12,0,Yes,High Cost,82.0,12,6
5812,tour_idyfkwl1c5,AUSTRALIA,25-44,Alone,0.0,1.0,Business,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,No,Normal Cost,1.0,2,0
5813,tour_idf32vah57,UNITED STATES OF AMERICA,65+,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,14,2,No,Normal Cost,2.0,16,0
5814,tour_idc59gawgp,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,9,0,No,Higher Cost,2.0,9,5
5815,tour_id9h8xf5fb,SOUTH AFRICA,25-44,With Spouse and Children,2.0,2.0,Leisure and Holidays,Beach Tourism,"Radio, TV, Web",Package Tour,Yes,Yes,Yes,No,No,No,No,0,7,No,Normal Cost,4.0,7,3
5816,tour_idlrtonznm,ITALY,45-64,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,5,Yes,Low Cost,2.0,10,0
5817,tour_idhgpejeh7,UNITED STATES OF AMERICA,25-44,Alone,0.0,1.0,Meetings and Conference,Conference Tourism,"Radio, TV, Web",Package Tour,Yes,No,Yes,No,No,No,No,7,0,Yes,Normal Cost,1.0,7,2
5818,tour_idd454hoj8,UNITED KINGDOM,45-64,With Spouse and Children,2.0,2.0,Leisure and Holidays,Wildlife Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,14,5,No,High Cost,4.0,19,0
5819,tour_idbf969pu3,SPAIN,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,5,4,Yes,Higher Cost,2.0,9,6
5820,tour_idau1ttlqb,KOREA,25-44,Alone,0.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,No,Yes,No,No,No,No,7,3,Yes,Higher Cost,1.0,10,1
5821,tour_id7qoypwjx,BRAZIL,25-44,Alone,1.0,0.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,No,Yes,Yes,Yes,No,7,3,Yes,High Cost,1.0,10,5
5822,tour_idok3fus97,UNITED KINGDOM,18-24,Alone,0.0,1.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,22,0,Yes,Lower Cost,1.0,22,0
5823,tour_idn6d2cgac,UNITED KINGDOM,25-44,Alone,0.0,1.0,Business,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,14,0,No,Normal Cost,1.0,14,0
5824,tour_idv9jnsgn7,ZAMBIA,25-44,,0.0,1.0,Business,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Low Cost,1.0,3,0
5825,tour_id3uerdhyx,FRANCE,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Newspaper, magazines, brochures",Package Tour,No,Yes,Yes,Yes,No,Yes,Yes,12,0,Yes,Normal Cost,2.0,12,5
5826,tour_idpxzmkzcb,ITALY,18-24,With Other Friends/Relatives,2.0,1.0,Leisure and Holidays,Wildlife Tourism,Tanzania Mission Abroad,Independent,No,No,No,No,No,No,No,29,0,Yes,High Cost,3.0,29,0
5827,tour_idre8cfa7p,UNITED STATES OF AMERICA,65+,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,9,0,Yes,Higher Cost,2.0,9,5
5828,tour_idx4bz2gzo,CANADA,45-64,Alone,0.0,1.0,Leisure and Holidays,Wildlife Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,4,3,Yes,High Cost,1.0,7,0
5829,tour_id1wu00uaw,AUSTRALIA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Conference Tourism,Others,Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,11,0,No,High Cost,2.0,11,6
5830,tour_iduocqi792,MALAWI,45-64,With Spouse,1.0,2.0,Other,Conference Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Normal Cost,3.0,3,0
5831,tour_id2wd68amg,FRANCE,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,4,Yes,High Cost,2.0,7,7
5832,tour_id6rxrx2kq,ZIMBABWE,25-44,With Other Friends/Relatives,1.0,1.0,Business,Beach Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,2,0,Yes,Normal Cost,2.0,2,0
5833,tour_idug2oqe0l,SOUTH AFRICA,45-64,,0.0,1.0,Meetings and Conference,Mountain Climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,Yes,Low Cost,1.0,5,0
5834,tour_idrpfmx5s0,MALAWI,18-24,Alone,0.0,1.0,Other,Hunting Tourism,Others,Independent,No,No,No,No,No,No,No,2,0,Yes,Lower Cost,1.0,2,0
5835,tour_id4vm2gfpu,ITALY,25-44,With Other Friends/Relatives,1.0,0.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6,0,Yes,High Cost,1.0,6,7
5836,tour_id8s894wvx,UGANDA,25-44,Alone,0.0,1.0,Scientific and Academic,Business,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,30,0,No,Lower Cost,1.0,30,0
5837,tour_idyg27bzgp,SOUTH AFRICA,25-44,Alone,0.0,1.0,Leisure and Holidays,Business,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,0,7,No,High Cost,1.0,7,0
5838,tour_iddl96i1gz,SPAIN,18-24,With Other Friends/Relatives,2.0,2.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,5,No,Highest Cost,4.0,12,7
5839,tour_idg61xikuq,SOUTH AFRICA,25-44,With Other Friends/Relatives,2.0,0.0,Leisure and Holidays,Beach Tourism,Others,Independent,No,No,No,No,No,No,No,0,12,Yes,High Cost,2.0,12,0
5840,tour_idyl0xzvzm,UNITED KINGDOM,65+,With Spouse,1.0,1.0,Visiting Friends and Relatives,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,No,Lower Cost,2.0,4,0
5841,tour_id71o60u8w,UNITED STATES OF AMERICA,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,3,0,Yes,Highest Cost,2.0,3,6
5842,tour_idljoraeas,NORWAY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Business,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,7,1,Yes,Normal Cost,2.0,8,0
5843,tour_id72bgv2x6,SWIZERLAND,45-64,Alone,1.0,0.0,Business,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,No,Normal Cost,1.0,4,0
5844,tour_ida5r3p335,AUSTRALIA,25-44,Alone,0.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,11,3,Yes,High Cost,1.0,14,5
